CSV CAN data
Converted from Kvaser Memorator at,2023-10-14 13:05:08
                                                        
Format of data field,HEX
Format of id field,DEC
Timestamp Offset,             0.00000,seconds
Logging started at,2023-07-11 18:02:45
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
4.55945,2,257,2,8,00,00,00,00,00,00,00,00,5472,2023-07-11 18:02:49
4.56593,1,1313,2,6,00,0c,ff,ff,ff,fa,,,5473,2023-07-11 18:02:49
4.56605,1,1314,2,6,01,04,00,00,00,2b,,,5474,2023-07-11 18:02:49
4.56617,1,1315,2,6,02,04,00,00,00,27,,,5475,2023-07-11 18:02:49
4.56629,1,1316,2,6,03,04,00,00,00,05,,,5476,2023-07-11 18:02:49
4.57359,2,128,2,0,,,,,,,,,5477,2023-07-11 18:02:49
4.57364,1,1538,2,8,25,01,10,00,00,00,00,00,5478,2023-07-11 18:02:49
4.57369,1,128,2,0,,,,,,,,,5479,2023-07-11 18:02:49
4.57372,2,32,2,8,01,01,00,00,00,00,1f,1e,5480,2023-07-11 18:02:49
4.57381,2,1711,2,4,00,00,00,00,,,,,5481,2023-07-11 18:02:49
4.57382,1,32,2,8,01,01,00,00,00,00,1f,1e,5482,2023-07-11 18:02:49
4.57390,2,1682,2,6,00,9e,0a,96,0d,59,,,5483,2023-07-11 18:02:49
4.57394,1,1537,2,8,25,01,10,00,00,00,ee,01,5484,2023-07-11 18:02:49
4.57402,2,1713,2,7,00,00,00,00,00,00,00,,5485,2023-07-11 18:02:49
4.57404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5486,2023-07-11 18:02:49
4.57414,1,1684,2,6,01,84,00,00,00,00,,,5487,2023-07-11 18:02:49
4.57423,1,1712,2,4,00,00,00,00,,,,,5488,2023-07-11 18:02:49
4.57432,1,1714,2,4,00,00,00,00,,,,,5489,2023-07-11 18:02:49
4.57454,2,1538,2,5,23,02,03,33,33,,,,5490,2023-07-11 18:02:49
4.57858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5491,2023-07-11 18:02:49
4.57866,1,257,2,8,00,00,00,00,00,00,00,00,5492,2023-07-11 18:02:49
4.57870,2,1991,2,8,00,00,00,00,00,00,00,00,5493,2023-07-11 18:02:49
4.57883,2,1993,2,8,00,00,00,00,00,00,00,00,5494,2023-07-11 18:02:49
4.57895,2,1994,2,8,00,00,00,00,00,00,00,00,5495,2023-07-11 18:02:49
4.57907,2,1995,2,8,89,37,00,00,00,00,02,21,5496,2023-07-11 18:02:49
4.57920,2,1996,2,8,00,00,00,00,00,00,00,00,5497,2023-07-11 18:02:49
4.57932,2,1997,2,8,00,00,00,00,00,00,00,00,5498,2023-07-11 18:02:49
4.57945,2,257,2,8,00,00,00,00,00,00,00,00,5499,2023-07-11 18:02:49
4.58563,1,1313,2,6,00,0d,ff,ff,ff,fe,,,5500,2023-07-11 18:02:49
4.59360,2,128,2,0,,,,,,,,,5501,2023-07-11 18:02:49
4.59364,1,1538,2,8,25,01,10,00,00,00,00,00,5502,2023-07-11 18:02:49
4.59369,1,128,2,0,,,,,,,,,5503,2023-07-11 18:02:49
4.59372,2,32,2,8,01,01,00,00,00,00,1f,1e,5504,2023-07-11 18:02:49
4.59382,1,32,2,8,01,01,00,00,00,00,1f,1e,5505,2023-07-11 18:02:49
4.59382,2,1682,2,6,00,9e,0a,96,0d,59,,,5506,2023-07-11 18:02:49
4.59391,2,1711,2,4,00,00,00,00,,,,,5507,2023-07-11 18:02:49
4.59394,1,1537,2,8,25,01,10,00,00,00,ef,01,5508,2023-07-11 18:02:49
4.59402,2,1713,2,7,00,00,00,00,00,00,00,,5509,2023-07-11 18:02:49
4.59404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5510,2023-07-11 18:02:49
4.59415,1,1684,2,6,01,83,00,00,00,00,,,5511,2023-07-11 18:02:49
4.59423,1,1712,2,4,00,00,00,00,,,,,5512,2023-07-11 18:02:49
4.59432,1,1714,2,4,00,00,00,00,,,,,5513,2023-07-11 18:02:49
4.59454,2,1538,2,5,23,02,03,33,33,,,,5514,2023-07-11 18:02:49
4.59858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5515,2023-07-11 18:02:49
4.59866,1,257,2,8,00,00,00,00,00,00,00,00,5516,2023-07-11 18:02:49
4.59870,2,1991,2,8,00,00,00,00,00,00,00,00,5517,2023-07-11 18:02:49
4.59883,2,1993,2,8,00,00,00,00,00,00,00,00,5518,2023-07-11 18:02:49
4.59895,2,1994,2,8,00,00,00,00,00,00,00,00,5519,2023-07-11 18:02:49
4.59907,2,1995,2,8,89,37,00,00,00,00,02,21,5520,2023-07-11 18:02:49
4.59920,2,1996,2,8,00,00,00,00,00,00,00,00,5521,2023-07-11 18:02:49
4.59932,2,1997,2,8,00,00,00,00,00,00,00,00,5522,2023-07-11 18:02:49
4.59945,2,257,2,8,00,00,00,00,00,00,00,00,5523,2023-07-11 18:02:49
4.60567,1,1313,2,6,00,0e,ff,ff,ff,fe,,,5524,2023-07-11 18:02:49
4.61360,2,128,2,0,,,,,,,,,5525,2023-07-11 18:02:49
4.61364,1,1538,2,8,25,01,10,00,00,00,00,00,5526,2023-07-11 18:02:49
4.61369,1,128,2,0,,,,,,,,,5527,2023-07-11 18:02:49
4.61372,2,32,2,8,01,01,00,00,00,00,1f,1e,5528,2023-07-11 18:02:49
4.61381,2,1711,2,4,00,00,00,00,,,,,5529,2023-07-11 18:02:49
4.61382,1,32,2,8,01,01,00,00,00,00,1f,1e,5530,2023-07-11 18:02:49
4.61391,2,1682,2,6,00,9e,0a,96,0d,59,,,5531,2023-07-11 18:02:49
4.61394,1,1537,2,8,25,01,10,00,00,00,f0,01,5532,2023-07-11 18:02:49
4.61402,2,1713,2,7,00,00,00,00,00,00,00,,5533,2023-07-11 18:02:49
4.61404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5534,2023-07-11 18:02:49
4.61415,1,1684,2,6,01,84,00,00,00,00,,,5535,2023-07-11 18:02:49
4.61423,1,1712,2,4,00,00,00,00,,,,,5536,2023-07-11 18:02:49
4.61432,1,1714,2,4,00,00,00,00,,,,,5537,2023-07-11 18:02:49
4.61454,2,1538,2,5,23,02,03,33,33,,,,5538,2023-07-11 18:02:49
4.61858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5539,2023-07-11 18:02:49
4.61866,1,257,2,8,00,00,00,00,00,00,00,00,5540,2023-07-11 18:02:49
4.61870,2,1991,2,8,00,00,00,00,00,00,00,00,5541,2023-07-11 18:02:49
4.61883,2,1993,2,8,00,00,00,00,00,00,00,00,5542,2023-07-11 18:02:49
4.61895,2,1994,2,8,00,00,00,00,00,00,00,00,5543,2023-07-11 18:02:49
4.61907,2,1995,2,8,89,37,00,00,00,00,02,21,5544,2023-07-11 18:02:49
4.61920,2,257,2,8,00,00,00,00,00,00,00,00,5545,2023-07-11 18:02:49
4.61932,2,1997,2,8,00,00,00,00,00,00,00,00,5546,2023-07-11 18:02:49
4.61945,2,257,2,8,00,00,00,00,00,00,00,00,5547,2023-07-11 18:02:49
4.62622,1,1313,2,6,00,0f,ff,ff,ff,fe,,,5548,2023-07-11 18:02:49
4.62634,1,1314,2,6,01,05,00,00,00,17,,,5549,2023-07-11 18:02:49
4.62646,1,1315,2,6,02,05,00,00,00,2d,,,5550,2023-07-11 18:02:49
4.62658,1,1316,2,6,03,05,00,00,00,0b,,,5551,2023-07-11 18:02:49
4.62671,1,1320,2,6,07,03,00,00,00,00,,,5552,2023-07-11 18:02:49
4.63360,2,128,2,0,,,,,,,,,5553,2023-07-11 18:02:49
4.63364,1,1538,2,8,25,01,10,00,00,00,00,00,5554,2023-07-11 18:02:49
4.63369,1,128,2,0,,,,,,,,,5555,2023-07-11 18:02:49
4.63372,2,32,2,8,01,01,00,00,00,00,1f,1e,5556,2023-07-11 18:02:49
4.63382,1,32,2,8,01,01,00,00,00,00,1f,1e,5557,2023-07-11 18:02:49
4.63383,2,1682,2,6,00,9e,0a,96,0d,5a,,,5558,2023-07-11 18:02:49
4.63391,2,1711,2,4,00,00,00,00,,,,,5559,2023-07-11 18:02:49
4.63394,1,1537,2,8,25,01,10,00,00,00,f1,01,5560,2023-07-11 18:02:49
4.63403,2,1713,2,7,00,00,00,00,00,00,00,,5561,2023-07-11 18:02:49
4.63404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5562,2023-07-11 18:02:49
4.63415,1,1684,2,6,01,84,00,00,00,00,,,5563,2023-07-11 18:02:49
4.63423,1,1712,2,4,00,00,00,00,,,,,5564,2023-07-11 18:02:49
4.63432,1,1714,2,4,00,00,00,00,,,,,5565,2023-07-11 18:02:49
4.63454,2,1538,2,5,23,02,03,33,33,,,,5566,2023-07-11 18:02:49
4.63858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5567,2023-07-11 18:02:49
4.63866,1,257,2,8,00,00,00,00,00,00,00,00,5568,2023-07-11 18:02:49
4.63870,2,1991,2,8,00,00,00,00,00,00,00,00,5569,2023-07-11 18:02:49
4.63883,2,1993,2,8,00,00,00,00,00,00,00,00,5570,2023-07-11 18:02:49
4.63895,2,1994,2,8,00,00,00,00,00,00,00,00,5571,2023-07-11 18:02:49
4.63907,2,1995,2,8,89,37,00,00,00,00,02,21,5572,2023-07-11 18:02:49
4.63920,2,1996,2,8,00,00,00,00,00,00,00,00,5573,2023-07-11 18:02:49
4.63932,2,1997,2,8,00,00,00,00,00,00,00,00,5574,2023-07-11 18:02:49
4.63945,2,257,2,8,00,00,00,00,00,00,00,00,5575,2023-07-11 18:02:49
4.64577,1,1313,2,6,00,00,ff,ff,ff,ff,,,5576,2023-07-11 18:02:49
4.65360,2,128,2,0,,,,,,,,,5577,2023-07-11 18:02:49
4.65364,1,1538,2,8,25,01,10,00,00,00,00,00,5578,2023-07-11 18:02:49
4.65369,1,128,2,0,,,,,,,,,5579,2023-07-11 18:02:49
4.65372,2,32,2,8,01,01,00,00,00,00,1f,1e,5580,2023-07-11 18:02:49
4.65381,2,1711,2,4,00,00,00,00,,,,,5581,2023-07-11 18:02:49
4.65382,1,32,2,8,01,01,00,00,00,00,1f,1e,5582,2023-07-11 18:02:49
4.65391,2,1682,2,6,00,9e,0a,96,0d,5a,,,5583,2023-07-11 18:02:49
4.65394,1,1537,2,8,25,01,10,00,00,00,f2,01,5584,2023-07-11 18:02:49
4.65402,2,1713,2,7,00,00,00,00,00,00,00,,5585,2023-07-11 18:02:49
4.65404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5586,2023-07-11 18:02:49
4.65415,1,1684,2,6,01,83,00,00,00,00,,,5587,2023-07-11 18:02:49
4.65423,1,1712,2,4,00,00,00,00,,,,,5588,2023-07-11 18:02:49
4.65432,1,1714,2,4,00,00,00,00,,,,,5589,2023-07-11 18:02:49
4.65454,2,1538,2,5,23,02,03,33,33,,,,5590,2023-07-11 18:02:49
4.65858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5591,2023-07-11 18:02:49
4.65866,1,257,2,8,00,00,00,00,00,00,00,00,5592,2023-07-11 18:02:49
4.65870,2,1991,2,8,00,00,00,00,00,00,00,00,5593,2023-07-11 18:02:49
4.65883,2,1993,2,8,00,00,00,00,00,00,00,00,5594,2023-07-11 18:02:49
4.65895,2,1994,2,8,00,00,00,00,00,00,00,00,5595,2023-07-11 18:02:49
4.65907,2,1995,2,8,89,37,00,00,00,00,02,21,5596,2023-07-11 18:02:49
4.65920,2,1996,2,8,00,00,00,00,00,00,00,00,5597,2023-07-11 18:02:49
4.65932,2,1997,2,8,00,00,00,00,00,00,00,00,5598,2023-07-11 18:02:49
4.65945,2,257,2,8,00,00,00,00,00,00,00,00,5599,2023-07-11 18:02:49
4.66582,1,1313,2,6,00,01,00,00,00,01,,,5600,2023-07-11 18:02:49
4.67360,2,128,2,0,,,,,,,,,5601,2023-07-11 18:02:49
4.67365,1,1538,2,8,25,01,10,00,00,00,00,00,5602,2023-07-11 18:02:49
4.67370,1,128,2,0,,,,,,,,,5603,2023-07-11 18:02:49
4.67372,2,32,2,8,01,01,00,00,00,00,1f,1e,5604,2023-07-11 18:02:49
4.67382,1,32,2,8,01,01,00,00,00,00,1f,1e,5605,2023-07-11 18:02:49
4.67383,2,1682,2,6,00,9e,0a,96,0d,5a,,,5606,2023-07-11 18:02:49
4.67391,2,1711,2,4,00,00,00,00,,,,,5607,2023-07-11 18:02:49
4.67394,1,1537,2,8,25,01,10,00,00,00,f3,01,5608,2023-07-11 18:02:49
4.67403,2,1713,2,7,00,00,00,00,00,00,00,,5609,2023-07-11 18:02:49
4.67404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5610,2023-07-11 18:02:49
4.67415,1,1684,2,6,01,83,00,00,00,00,,,5611,2023-07-11 18:02:49
4.67423,1,1712,2,4,00,00,00,00,,,,,5612,2023-07-11 18:02:49
4.67432,1,1714,2,4,00,00,00,00,,,,,5613,2023-07-11 18:02:49
4.67454,2,1538,2,5,23,02,03,33,33,,,,5614,2023-07-11 18:02:49
4.67858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5615,2023-07-11 18:02:49
4.67867,1,257,2,8,00,00,00,00,00,00,00,00,5616,2023-07-11 18:02:49
4.67870,2,1991,2,8,00,00,00,00,00,00,00,00,5617,2023-07-11 18:02:49
4.67883,2,1993,2,8,00,00,00,00,00,00,00,00,5618,2023-07-11 18:02:49
4.67895,2,1994,2,8,00,00,00,00,00,00,00,00,5619,2023-07-11 18:02:49
4.67908,2,1995,2,8,00,00,00,00,00,00,02,21,5620,2023-07-11 18:02:49
4.67920,2,1996,2,8,00,00,00,00,00,00,00,00,5621,2023-07-11 18:02:49
4.67933,2,1997,2,8,00,00,00,00,00,00,00,00,5622,2023-07-11 18:02:49
4.67945,2,257,2,8,00,00,00,00,00,00,00,00,5623,2023-07-11 18:02:49
4.68621,1,1313,2,6,00,02,00,00,00,01,,,5624,2023-07-11 18:02:49
4.68633,1,1314,2,6,01,06,00,00,00,09,,,5625,2023-07-11 18:02:49
4.68645,1,1315,2,6,02,06,ff,ff,ff,ff,,,5626,2023-07-11 18:02:49
4.68657,1,1316,2,6,03,06,00,00,00,13,,,5627,2023-07-11 18:02:49
4.69360,2,128,2,0,,,,,,,,,5628,2023-07-11 18:02:49
4.69364,1,1538,2,8,25,01,10,00,00,00,00,00,5629,2023-07-11 18:02:49
4.69369,1,128,2,0,,,,,,,,,5630,2023-07-11 18:02:49
4.69372,2,32,2,8,01,01,00,00,00,00,1f,1e,5631,2023-07-11 18:02:49
4.69381,2,1711,2,4,00,00,00,00,,,,,5632,2023-07-11 18:02:49
4.69382,1,32,2,8,01,01,00,00,00,00,1f,1e,5633,2023-07-11 18:02:49
4.69391,2,1682,2,6,00,9e,0a,96,0d,5a,,,5634,2023-07-11 18:02:49
4.69394,1,1537,2,8,25,01,10,00,00,00,f4,01,5635,2023-07-11 18:02:49
4.69402,2,1713,2,7,00,00,00,00,00,00,00,,5636,2023-07-11 18:02:49
4.69404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5637,2023-07-11 18:02:49
4.69414,1,1684,2,6,01,84,00,00,00,00,,,5638,2023-07-11 18:02:49
4.69423,1,1712,2,4,00,00,00,00,,,,,5639,2023-07-11 18:02:49
4.69432,1,1714,2,4,00,00,00,00,,,,,5640,2023-07-11 18:02:49
4.69454,2,1538,2,5,23,02,03,33,33,,,,5641,2023-07-11 18:02:49
4.69858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5642,2023-07-11 18:02:49
4.69867,1,257,2,8,00,00,00,00,00,00,00,00,5643,2023-07-11 18:02:49
4.69870,2,1991,2,8,00,00,00,00,00,00,00,00,5644,2023-07-11 18:02:49
4.69883,2,1993,2,8,00,00,00,00,00,00,00,00,5645,2023-07-11 18:02:49
4.69896,2,1994,2,8,00,00,00,00,00,00,00,00,5646,2023-07-11 18:02:49
4.69908,2,1995,2,8,00,00,00,00,00,00,02,21,5647,2023-07-11 18:02:49
4.69920,2,1996,2,8,00,00,00,00,00,00,00,00,5648,2023-07-11 18:02:49
4.69933,2,1997,2,8,00,00,00,00,00,00,00,00,5649,2023-07-11 18:02:49
4.69946,2,257,2,8,00,00,00,00,00,00,00,00,5650,2023-07-11 18:02:49
4.70591,1,1313,2,6,00,03,00,00,00,02,,,5651,2023-07-11 18:02:49
4.71360,2,128,2,0,,,,,,,,,5652,2023-07-11 18:02:49
4.71364,1,1538,2,8,25,01,10,00,00,00,00,00,5653,2023-07-11 18:02:49
4.71370,1,128,2,0,,,,,,,,,5654,2023-07-11 18:02:49
4.71372,2,32,2,8,01,01,00,00,00,00,1f,1e,5655,2023-07-11 18:02:49
4.71382,1,32,2,8,01,01,00,00,00,00,1f,1e,5656,2023-07-11 18:02:49
4.71382,2,1682,2,6,00,9e,0a,96,0d,5a,,,5657,2023-07-11 18:02:49
4.71391,2,1711,2,4,00,00,00,00,,,,,5658,2023-07-11 18:02:49
4.71394,1,1537,2,8,25,01,10,00,00,00,f5,01,5659,2023-07-11 18:02:49
4.71402,2,1713,2,7,00,00,00,00,00,00,00,,5660,2023-07-11 18:02:49
4.71404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5661,2023-07-11 18:02:49
4.71415,1,1684,2,6,01,84,00,00,00,00,,,5662,2023-07-11 18:02:49
4.71423,1,1712,2,4,00,00,00,00,,,,,5663,2023-07-11 18:02:49
4.71432,1,1714,2,4,00,00,00,00,,,,,5664,2023-07-11 18:02:49
4.71454,2,1538,2,5,23,02,03,33,33,,,,5665,2023-07-11 18:02:49
4.71858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5666,2023-07-11 18:02:49
4.71867,1,257,2,8,00,00,00,00,00,00,00,00,5667,2023-07-11 18:02:49
4.71870,2,1991,2,8,00,00,00,00,00,00,00,00,5668,2023-07-11 18:02:49
4.71883,2,257,2,8,00,00,00,00,00,00,00,00,5669,2023-07-11 18:02:49
4.71896,2,1994,2,8,00,00,00,00,00,00,00,00,5670,2023-07-11 18:02:49
4.71908,2,1995,2,8,00,00,00,00,00,00,02,21,5671,2023-07-11 18:02:49
4.71920,2,1996,2,8,00,00,00,00,00,00,00,00,5672,2023-07-11 18:02:49
4.71933,2,1997,2,8,00,00,00,00,00,00,00,00,5673,2023-07-11 18:02:49
4.71946,2,257,2,8,00,00,00,00,00,00,00,00,5674,2023-07-11 18:02:49
4.72627,1,1313,2,6,00,04,00,00,00,00,,,5675,2023-07-11 18:02:49
4.72640,1,1320,2,6,07,04,00,00,00,00,,,5676,2023-07-11 18:02:49
4.73360,2,128,2,0,,,,,,,,,5677,2023-07-11 18:02:49
4.73365,1,1538,2,8,25,01,10,00,00,00,00,00,5678,2023-07-11 18:02:49
4.73370,1,128,2,0,,,,,,,,,5679,2023-07-11 18:02:49
4.73373,2,32,2,8,01,01,00,00,00,00,1f,1e,5680,2023-07-11 18:02:49
4.73382,1,32,2,8,01,01,00,00,00,00,1f,1e,5681,2023-07-11 18:02:49
4.73383,2,1682,2,6,00,9e,0a,96,0d,5a,,,5682,2023-07-11 18:02:49
4.73391,2,1711,2,4,00,00,00,00,,,,,5683,2023-07-11 18:02:49
4.73394,1,1537,2,8,25,01,10,00,00,00,f6,01,5684,2023-07-11 18:02:49
4.73403,2,1713,2,7,00,00,00,00,00,00,00,,5685,2023-07-11 18:02:49
4.73404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5686,2023-07-11 18:02:49
4.73415,1,1684,2,6,01,83,00,00,00,00,,,5687,2023-07-11 18:02:49
4.73423,1,1712,2,4,00,00,00,00,,,,,5688,2023-07-11 18:02:49
4.73432,1,1714,2,4,00,00,00,00,,,,,5689,2023-07-11 18:02:49
4.73454,2,1538,2,5,23,02,03,33,33,,,,5690,2023-07-11 18:02:49
4.73858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5691,2023-07-11 18:02:49
4.73867,1,257,2,8,00,00,00,00,00,00,00,00,5692,2023-07-11 18:02:49
4.73871,2,1991,2,8,00,00,00,00,00,00,00,00,5693,2023-07-11 18:02:49
4.73883,2,1993,2,8,00,00,00,00,00,00,00,00,5694,2023-07-11 18:02:49
4.73896,2,1994,2,8,00,00,00,00,00,00,00,00,5695,2023-07-11 18:02:49
4.73908,2,1995,2,8,00,00,00,00,00,00,02,21,5696,2023-07-11 18:02:49
4.73921,2,1996,2,8,00,00,00,00,00,00,00,00,5697,2023-07-11 18:02:49
4.73933,2,1997,2,8,00,00,00,00,00,00,00,00,5698,2023-07-11 18:02:49
4.73946,2,257,2,8,00,00,00,00,00,00,00,00,5699,2023-07-11 18:02:49
4.74634,1,1313,2,6,00,05,00,00,00,02,,,5700,2023-07-11 18:02:49
4.74646,1,1314,2,6,01,07,00,00,00,21,,,5701,2023-07-11 18:02:49
4.74658,1,1315,2,6,02,07,00,00,00,03,,,5702,2023-07-11 18:02:49
4.74670,1,1316,2,6,03,07,00,00,00,1b,,,5703,2023-07-11 18:02:49
4.75360,2,128,2,0,,,,,,,,,5704,2023-07-11 18:02:49
4.75365,1,1538,2,8,25,01,10,00,00,00,00,00,5705,2023-07-11 18:02:49
4.75370,1,128,2,0,,,,,,,,,5706,2023-07-11 18:02:49
4.75373,2,32,2,8,01,01,00,00,00,00,1f,1e,5707,2023-07-11 18:02:49
4.75382,2,1711,2,4,00,00,00,00,,,,,5708,2023-07-11 18:02:49
4.75383,1,32,2,8,01,01,00,00,00,00,1f,1e,5709,2023-07-11 18:02:49
4.75392,2,1682,2,6,00,9e,0a,96,0d,5a,,,5710,2023-07-11 18:02:49
4.75395,1,1537,2,8,25,01,10,00,00,00,f7,01,5711,2023-07-11 18:02:49
4.75403,2,1713,2,7,00,00,00,00,00,00,00,,5712,2023-07-11 18:02:49
4.75405,1,1664,2,6,a6,2f,01,a8,00,a2,,,5713,2023-07-11 18:02:49
4.75416,1,1684,2,6,01,83,00,00,00,00,,,5714,2023-07-11 18:02:49
4.75424,1,1712,2,4,00,00,00,00,,,,,5715,2023-07-11 18:02:49
4.75433,1,1714,2,4,00,00,00,00,,,,,5716,2023-07-11 18:02:49
4.75454,2,1538,2,5,23,02,03,33,33,,,,5717,2023-07-11 18:02:49
4.75858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5718,2023-07-11 18:02:49
4.75867,1,257,2,8,00,00,00,00,00,00,00,00,5719,2023-07-11 18:02:49
4.75871,2,1991,2,8,00,00,00,00,00,00,00,00,5720,2023-07-11 18:02:49
4.75883,2,1993,2,8,00,00,00,00,00,00,00,00,5721,2023-07-11 18:02:49
4.75896,2,1994,2,8,00,00,00,00,00,00,00,00,5722,2023-07-11 18:02:49
4.75908,2,1995,2,8,00,00,00,00,00,00,02,21,5723,2023-07-11 18:02:49
4.75921,2,1996,2,8,00,00,00,00,00,00,00,00,5724,2023-07-11 18:02:49
4.75933,2,1997,2,8,00,00,00,00,00,00,00,00,5725,2023-07-11 18:02:49
4.75946,2,257,2,8,00,00,00,00,00,00,00,00,5726,2023-07-11 18:02:49
4.76605,1,1313,2,6,00,06,00,00,00,00,,,5727,2023-07-11 18:02:49
4.77360,2,128,2,0,,,,,,,,,5728,2023-07-11 18:02:49
4.77365,1,1538,2,8,25,01,10,00,00,00,00,00,5729,2023-07-11 18:02:49
4.77370,1,128,2,0,,,,,,,,,5730,2023-07-11 18:02:49
4.77372,2,32,2,8,01,01,00,00,00,00,1f,1e,5731,2023-07-11 18:02:49
4.77381,2,1711,2,4,00,00,00,00,,,,,5732,2023-07-11 18:02:49
4.77382,1,32,2,8,01,01,00,00,00,00,1f,1e,5733,2023-07-11 18:02:49
4.77391,2,1682,2,6,00,9e,0a,96,0d,5a,,,5734,2023-07-11 18:02:49
4.77394,1,1537,2,8,25,01,10,00,00,00,f8,01,5735,2023-07-11 18:02:49
4.77403,2,1713,2,7,00,00,00,00,00,00,00,,5736,2023-07-11 18:02:49
4.77405,1,1664,2,6,a6,2f,01,a8,00,a1,,,5737,2023-07-11 18:02:49
4.77415,1,1684,2,6,01,84,00,00,00,00,,,5738,2023-07-11 18:02:49
4.77424,1,1712,2,4,00,00,00,00,,,,,5739,2023-07-11 18:02:49
4.77432,1,1714,2,4,00,00,00,00,,,,,5740,2023-07-11 18:02:49
4.77454,2,1538,2,5,23,02,03,33,33,,,,5741,2023-07-11 18:02:49
4.77858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5742,2023-07-11 18:02:49
4.77867,1,257,2,8,00,00,00,00,00,00,00,00,5743,2023-07-11 18:02:49
4.77871,2,1991,2,8,00,00,00,00,00,00,00,00,5744,2023-07-11 18:02:49
4.77883,2,1993,2,8,00,00,00,00,00,00,00,00,5745,2023-07-11 18:02:49
4.77896,2,1994,2,8,00,00,00,00,00,00,00,00,5746,2023-07-11 18:02:49
4.77908,2,1995,2,8,00,00,00,00,00,00,02,21,5747,2023-07-11 18:02:49
4.77921,2,1996,2,8,00,00,00,00,00,00,00,00,5748,2023-07-11 18:02:49
4.77933,2,1997,2,8,00,00,00,00,00,00,00,00,5749,2023-07-11 18:02:49
4.77946,2,257,2,8,00,00,00,00,00,00,00,00,5750,2023-07-11 18:02:49
4.78609,1,1313,2,6,00,07,00,00,00,01,,,5751,2023-07-11 18:02:49
4.79360,2,128,2,0,,,,,,,,,5752,2023-07-11 18:02:49
4.79365,1,1538,2,8,25,01,10,00,00,00,00,00,5753,2023-07-11 18:02:49
4.79370,1,128,2,0,,,,,,,,,5754,2023-07-11 18:02:49
4.79373,2,32,2,8,01,01,00,00,00,00,1f,1e,5755,2023-07-11 18:02:49
4.79381,2,1711,2,4,00,00,00,00,,,,,5756,2023-07-11 18:02:49
4.79382,1,32,2,8,01,01,00,00,00,00,1f,1e,5757,2023-07-11 18:02:49
4.79391,2,1682,2,6,00,9e,0a,96,0d,5a,,,5758,2023-07-11 18:02:49
4.79395,1,1537,2,8,25,01,10,00,00,00,f9,01,5759,2023-07-11 18:02:49
4.79403,2,1713,2,7,00,00,00,00,00,00,00,,5760,2023-07-11 18:02:49
4.79405,1,1664,2,6,a6,2f,01,a8,00,a2,,,5761,2023-07-11 18:02:49
4.79415,1,1684,2,6,01,84,00,00,00,00,,,5762,2023-07-11 18:02:49
4.79424,1,1712,2,4,00,00,00,00,,,,,5763,2023-07-11 18:02:49
4.79432,1,1714,2,4,00,00,00,00,,,,,5764,2023-07-11 18:02:49
4.79454,2,1538,2,5,23,02,03,33,33,,,,5765,2023-07-11 18:02:49
4.79858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5766,2023-07-11 18:02:49
4.79867,1,257,2,8,00,00,00,00,00,00,00,00,5767,2023-07-11 18:02:49
4.79871,2,1991,2,8,00,00,00,00,00,00,00,00,5768,2023-07-11 18:02:49
4.79883,2,1993,2,8,00,00,00,00,00,00,00,00,5769,2023-07-11 18:02:49
4.79896,2,1994,2,8,00,00,00,00,00,00,00,00,5770,2023-07-11 18:02:49
4.79908,2,1995,2,8,00,00,00,00,00,00,02,21,5771,2023-07-11 18:02:49
4.79921,2,1996,2,8,00,00,00,00,00,00,00,00,5772,2023-07-11 18:02:49
4.79933,2,257,2,8,00,00,00,00,00,00,00,00,5773,2023-07-11 18:02:49
4.79946,2,257,2,8,00,00,00,00,00,00,00,00,5774,2023-07-11 18:02:49
4.80649,1,1313,2,6,00,08,00,00,00,00,,,5775,2023-07-11 18:02:49
4.80661,1,1314,2,6,01,08,00,00,00,1d,,,5776,2023-07-11 18:02:49
4.80673,1,1315,2,6,02,08,00,00,00,13,,,5777,2023-07-11 18:02:49
4.80685,1,1316,2,6,03,08,ff,ff,ff,fd,,,5778,2023-07-11 18:02:49
4.81360,2,128,2,0,,,,,,,,,5779,2023-07-11 18:02:49
4.81365,1,1538,2,8,25,01,10,00,00,00,00,00,5780,2023-07-11 18:02:49
